Группа и строка из 646 приказа;Тип продукции;ID типа продукции;Продукция;ТН ВЭД Продукции;Guid продукции;Вид продукции;ТН ВЭД Вида продукции;Guid вида продукции
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе сардины с/м;304;3c8253c9-9a79-2fa2-7a8d-9b116ee57a2d
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе сардины мороженое;304;e11b27ee-0169-a4c7-f4a2-e7db13c28710
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;марлин кусок с/м;304;d9150c50-6b32-ecce-1243-3ab22eb00090
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе рыбы-попугай охлажденное;304;2d8f76a1-38b8-c596-5143-e659448a0159
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе морской рыбы кахавай;304;1b3b279e-fdd5-8734-7a1a-6f61815ab312
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе сельди без шкуры;304;6c5697d9-b9d1-7a4a-d1f1-b715b7e49fad
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;фарш рыбный сурими из минтая мороженый;304;52fef1a4-a5a0-c717-f13e-b5a022f75082
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе масляной рыбы (эсколар) мороженое;304;a3fccaaa-6c86-1f3a-b565-505ea71ec1ef
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе хека охлажденное;304;27794549-132d-e7e4-3882-591bfcbc3b2b
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе краноперки мороженое;304;c5bfdcd3-3169-8bb7-912c-c8580de7111d
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе сибаса охлажденное;304;168a727d-dece-5e48-08d9-90eaf26ddb3f
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;семга филе трим мороженая;304;f16dabe7-f4b7-c3b3-0551-f64f37eea456
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе пискадилы с/м;304;3d04f73d-3b27-c87d-8318-de3e3a105b3e
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;обрезь (кубики) пангасиуса;304;f307b059-59a0-995f-5ebf-a1a9bbd39e44
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе каменного окуня охлажденное;304;ac853b11-e7f5-7e5f-77ba-b28db67c495a
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе тиляпии мороженое;304;1484b3db-19e3-e42d-0d0e-9384dab3ee0a
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;срезки мяса лососевые мороженые;304;ea3319c7-226f-d913-21f1-b97073d0f669
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе сайды соленое мороженое;304;c382d659-06c4-cde1-1771-b832f832e7d1
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе барракуды мороженое;304;1aa15276-f3e7-b7cc-8f1e-40fd039c1d1d
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе серебристого горбыля охлажденное;304;3a989d0d-5348-5ccf-6fd6-9e2c1c0969cd
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе окуня - клювача;304;2b25cda1-3d78-e803-9f05-80f63863be70
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе тунца желтоперого мороженое;304;5efd4036-ecd5-ee0b-834b-e3675bde237b
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе тунца голубого охлажденное;304;74022a0a-9291-1000-f201-9f4901558251
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе карася с/м;304;28197573-005a-8a19-191f-d2a6765ab433
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе муксуна с/м;304;04167e80-f791-0e0a-1c67-9b53cf4e83f6
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе клареса мороженое;304;605e5535-ae20-8b39-74e3-d19c46c797fd
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе палтуса (Американский Стрелозубый) с/м;304;9a2941cd-2bc7-628a-0e89-e94f126a4cef
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;фарш лососевый с добавлением сыра и клюквы;304;988f761b-f603-4692-bfe8-67f6f127e8b3
Группа 3, Строка 2;Рыба и морепродукты;7;филе рыбное и прочее мясо рыбы (включая фарш), свежее, охлажденное или мороженое;304;67e95572-6dc6-732e-c1ae-0f9b25dcb7f5;филе анчоуса мороженое;304;41441c49-2702-878b-5f8b-3bcc46d5cbf7
